feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq2__ctrl_none__dq2__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,22,7,306.0,659.0,1179.0,268.0,381.0,814.0,-278.0,-911.0,-508.0,0.305195,fail_lower,0.694805,-0.38961,overlap,0.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane1,,4,lane_control_bit,22,7,192.0,400.0,693.0,358.0,477.0,627.0,77.0,-335.0,-435.0,0.694805,fail_higher,0.694805,0.38961,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq5,4,endpoint,22,7,1100.0,1441.0,2290.0,990.0,1868.0,2132.0,427.0,-1300.0,-1032.0,0.688312,fail_higher,0.688312,0.376623,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq3,4,endpoint,22,7,1011.0,1435.0,2206.0,1077.0,1804.0,2134.0,369.0,-1129.0,-1123.0,0.688312,fail_higher,0.688312,0.376623,overlap,0.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq0__ctrl_none__dq0__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq0,,dq0,22,7,388.0,651.5,1185.0,283.0,509.0,791.0,-142.5,-902.0,-403.0,0.311688,fail_lower,0.688312,-0.376623,overlap,0.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq10__ctrl_none__dq10__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq10,,dq10,22,7,272.0,565.5,1075.0,227.0,439.0,808.0,-126.5,-848.0,-536.0,0.318182,fail_lower,0.681818,-0.363636,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq11,4,endpoint,22,7,785.0,1270.0,1950.0,936.0,1463.0,1809.0,193.0,-1014.0,-1024.0,0.675325,fail_higher,0.675325,0.350649,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq9,3,endpoint,22,7,1062.0,1339.0,1815.0,894.0,1148.0,1590.0,-191.0,-921.0,-528.0,0.324675,fail_lower,0.675325,-0.350649,overlap,0.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane1,,0,lane_control_bit,22,7,140.0,378.5,781.0,249.0,506.0,693.0,127.5,-532.0,-553.0,0.675325,fail_higher,0.675325,0.350649,overlap,0.0
direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dq2,,endpoint,22,7,1338.0,1714.0,2115.0,1437.0,1544.0,2217.0,-170.0,-678.0,-879.0,0.331169,fail_lower,0.668831,-0.337662,overlap,0.0
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_3__endpoint__value_ps,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,3,endpoint,22,7,961.0,1374.5,1809.0,1279.0,1465.0,1825.0,90.5,-530.0,-864.0,0.662338,fail_higher,0.662338,0.324675,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq2,1,endpoint,22,7,1200.0,1718.5,2726.0,1228.0,1582.0,1858.0,-136.5,-1498.0,-658.0,0.340909,fail_lower,0.659091,-0.318182,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq4,1,endpoint,22,7,1172.0,1706.0,2723.0,1218.0,1514.0,1940.0,-192.0,-1505.0,-768.0,0.347403,fail_lower,0.652597,-0.305195,overlap,0.0
direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq8,,endpoint,22,7,2104.0,2578.5,4359.0,2085.0,2328.0,3513.0,-250.5,-2274.0,-1409.0,0.350649,fail_lower,0.649351,-0.298701,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq1,1,endpoint,22,7,1141.0,1687.0,2632.0,1133.0,1523.0,1950.0,-164.0,-1499.0,-809.0,0.350649,fail_lower,0.649351,-0.298701,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq10__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,22,7,970.0,1378.5,1730.0,978.0,1491.0,1957.0,112.5,-752.0,-987.0,0.649351,fail_higher,0.649351,0.298701,overlap,0.0
lane_spread__idelayctrl__all__no_bit__ctrl_none__lane__value_ps,lane_spread,idelayctrl,all,,,lane,22,7,533.0,1720.0,2368.0,788.0,1196.0,1970.0,-524.0,-1580.0,-1437.0,0.353896,fail_lower,0.646104,-0.292208,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq7__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq7,1,endpoint,22,7,1291.0,1809.5,2816.0,1312.0,1626.0,1934.0,-183.5,-1504.0,-643.0,0.357143,fail_lower,0.642857,-0.285714,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq8,4,endpoint,22,7,989.0,1359.0,2331.0,1192.0,1537.0,1768.0,178.0,-1139.0,-779.0,0.642857,fail_higher,0.642857,0.285714,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq11,1,endpoint,22,7,1074.0,1313.0,1832.0,953.0,1161.0,1649.0,-152.0,-879.0,-575.0,0.357143,fail_lower,0.642857,-0.285714,overlap,0.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_3__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane0,,3,lane_control_bit,22,7,193.0,374.0,624.0,273.0,517.0,691.0,143.0,-351.0,-498.0,0.642857,fail_higher,0.642857,0.285714,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq3,0,endpoint,22,7,1059.0,1432.5,1919.0,1210.0,1564.0,1965.0,131.5,-709.0,-906.0,0.642857,fail_higher,0.642857,0.285714,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq5,0,endpoint,22,7,970.0,1498.5,2003.0,1284.0,1618.0,1883.0,119.5,-719.0,-913.0,0.642857,fail_higher,0.642857,0.285714,overlap,0.0
direct_max__idelay_ld__lane0__dqs0__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dqs0,,endpoint,22,7,1353.0,1549.5,2302.0,1296.0,1478.0,2091.0,-71.5,-1006.0,-738.0,0.357143,fail_lower,0.642857,-0.285714,overlap,0.0
lane_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,idelay_data_cntvaluein,lane1,,,lane,22,7,591.0,877.5,1332.0,510.0,833.0,1042.0,-44.5,-822.0,-451.0,0.357143,fail_lower,0.642857,-0.285714,overlap,0.0
direct_max__idelayctrl__all__no_bit__ctrl_none__endpoint__value_ps,direct_max,idelayctrl,all,,,endpoint,22,7,1659.0,2788.5,3494.0,1914.0,2322.0,2984.0,-466.5,-1580.0,-1325.0,0.36039,fail_lower,0.63961,-0.279221,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq6__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq6,1,endpoint,22,7,1208.0,1809.0,2819.0,1144.0,1628.0,1894.0,-181.0,-1675.0,-686.0,0.363636,fail_lower,0.636364,-0.272727,overlap,0.0
direct_max__idelay_ld__lane0__dq7__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dq7,,endpoint,22,7,1315.0,1746.0,2410.0,1435.0,1597.0,2270.0,-149.0,-975.0,-955.0,0.363636,fail_lower,0.636364,-0.272727,overlap,0.0
cntvaluein_bus_skew__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_none__dqs1__value_ps,cntvaluein_bus_skew,idelay_dqs_cntvaluein,lane1,dqs1,,dqs1,22,7,183.0,520.5,731.0,378.0,666.0,970.0,145.5,-353.0,-787.0,0.636364,fail_higher,0.636364,0.272727,overlap,0.0
lane_spread__idelay_dqs_cntvaluein__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,idelay_dqs_cntvaluein,lane1,,,lane,22,7,183.0,520.5,731.0,378.0,666.0,970.0,145.5,-353.0,-787.0,0.636364,fail_higher,0.636364,0.272727,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq5,1,endpoint,22,7,1116.0,1569.5,2051.0,1235.0,1457.0,1791.0,-112.5,-816.0,-675.0,0.363636,fail_lower,0.636364,-0.272727,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq14,4,endpoint,22,7,973.0,1439.5,2155.0,1105.0,1549.0,1896.0,109.5,-1050.0,-923.0,0.636364,fail_higher,0.636364,0.272727,overlap,0.0
lane_spread__idelay_ld__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,idelay_ld,lane1,,,lane,22,7,146.0,353.5,706.0,316.0,423.0,617.0,69.5,-390.0,-471.0,0.636364,fail_higher,0.636364,0.272727,overlap,0.0
lane_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_none__lane__value_ps,lane_spread,idelay_data_cntvaluein,lane0,,,lane,22,7,587.0,1027.0,1739.0,457.0,976.0,1325.0,-51.0,-1282.0,-738.0,0.363636,fail_lower,0.636364,-0.272727,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq15,4,endpoint,22,7,739.0,1228.0,1886.0,799.0,1399.0,1419.0,171.0,-1087.0,-680.0,0.633117,fail_higher,0.633117,0.266234,overlap,0.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq12__ctrl_none__dq12__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq12,,dq12,22,7,186.0,506.5,1116.0,174.0,436.0,774.0,-70.5,-942.0,-588.0,0.366883,fail_lower,0.633117,-0.266234,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq8,2,endpoint,22,7,1146.0,1493.0,1916.0,864.0,1356.0,2062.0,-137.0,-1052.0,-916.0,0.37013,fail_lower,0.62987,-0.25974,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq3,1,endpoint,22,7,1031.0,1506.0,2131.0,1154.0,1371.0,1807.0,-135.0,-977.0,-776.0,0.37013,fail_lower,0.62987,-0.25974,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq13,0,endpoint,22,7,913.0,1333.5,1754.0,1021.0,1414.0,1738.0,80.5,-733.0,-825.0,0.62987,fail_higher,0.62987,0.25974,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq13,4,endpoint,22,7,873.0,1331.5,2038.0,848.0,1407.0,1896.0,75.5,-1190.0,-1023.0,0.62987,fail_higher,0.62987,0.25974,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq15,3,endpoint,22,7,958.0,1294.5,1898.0,810.0,1121.0,1559.0,-173.5,-1088.0,-601.0,0.373377,fail_lower,0.626623,-0.253247,overlap,0.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq8__ctrl_none__dq8__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq8,,dq8,22,7,270.0,623.0,1266.0,228.0,490.0,900.0,-133.0,-1038.0,-630.0,0.373377,fail_lower,0.626623,-0.253247,overlap,0.0
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_4__endpoint__value_ps,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,4,endpoint,22,7,1004.0,1222.5,1789.0,1154.0,1371.0,1644.0,148.5,-635.0,-640.0,0.623377,fail_higher,0.623377,0.246753,overlap,0.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq14__ctrl_none__dq14__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq14,,dq14,22,7,192.0,567.0,1034.0,306.0,454.0,688.0,-113.0,-728.0,-496.0,0.376623,fail_lower,0.623377,-0.246753,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq6__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq6,2,endpoint,22,7,1305.0,1798.0,2342.0,1310.0,1590.0,1993.0,-208.0,-1032.0,-688.0,0.37987,fail_lower,0.62013,-0.24026,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq11,2,endpoint,22,7,922.0,1351.5,1995.0,866.0,1098.0,1812.0,-253.5,-1129.0,-890.0,0.383117,fail_lower,0.616883,-0.233766,overlap,0.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq3__ctrl_none__dq3__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,22,7,293.0,628.5,1249.0,303.0,442.0,853.0,-186.5,-946.0,-560.0,0.383117,fail_lower,0.616883,-0.233766,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq7__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq7,0,endpoint,22,7,1271.0,1633.5,2265.0,1458.0,1787.0,2187.0,153.5,-807.0,-916.0,0.616883,fail_higher,0.616883,0.233766,overlap,0.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_3__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane1,,3,lane_control_bit,22,7,210.0,423.0,625.0,178.0,482.0,783.0,59.0,-447.0,-573.0,0.616883,fail_higher,0.616883,0.233766,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq10__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,22,7,963.0,1444.5,1998.0,1013.0,1175.0,1843.0,-269.5,-985.0,-880.0,0.38961,fail_lower,0.61039,-0.220779,overlap,0.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq1__ctrl_none__dq1__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq1,,dq1,22,7,242.0,677.5,1180.0,278.0,538.0,925.0,-139.5,-902.0,-683.0,0.38961,fail_lower,0.61039,-0.220779,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq13,1,endpoint,22,7,1136.0,1364.5,1703.0,941.0,1253.0,1731.0,-111.5,-762.0,-595.0,0.38961,fail_lower,0.61039,-0.220779,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq4,4,endpoint,22,7,1024.0,1636.0,2358.0,1184.0,2006.0,2161.0,370.0,-1174.0,-1137.0,0.607143,fail_higher,0.607143,0.214286,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq7__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq7,2,endpoint,22,7,1258.0,1785.0,2395.0,1241.0,1659.0,2201.0,-126.0,-1154.0,-943.0,0.392857,fail_lower,0.607143,-0.214286,overlap,0.0
direct_max__dqs_iologic__lane1__dqs1__ctrl_none__endpoint__value_ps,direct_max,dqs_iologic,lane1,dqs1,,endpoint,22,7,2121.0,2781.5,3884.0,2542.0,3015.0,3150.0,233.5,-1342.0,-1029.0,0.603896,fail_higher,0.603896,0.207792,overlap,0.0
lane_spread__dqs_iologic__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,dqs_iologic,lane1,,,lane,22,7,2121.0,2781.5,3884.0,2542.0,3015.0,3150.0,233.5,-1342.0,-1029.0,0.603896,fail_higher,0.603896,0.207792,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq11,0,endpoint,22,7,782.0,1332.5,1667.0,934.0,1495.0,1731.0,162.5,-733.0,-949.0,0.603896,fail_higher,0.603896,0.207792,overlap,0.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_2__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane0,,2,lane_control_bit,22,7,128.0,315.0,688.0,151.0,288.0,430.0,-27.0,-537.0,-302.0,0.396104,fail_lower,0.603896,-0.207792,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq7__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,22,7,944.0,1703.5,2446.0,1279.0,2092.0,2256.0,388.5,-1167.0,-1312.0,0.600649,fail_higher,0.600649,0.201299,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq0__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq0,1,endpoint,22,7,1039.0,1687.0,2548.0,1215.0,1610.0,2038.0,-77.0,-1333.0,-999.0,0.399351,fail_lower,0.600649,-0.201299,overlap,0.0
direct_max__idelay_ld__lane1__dq9__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq9,,endpoint,22,7,1013.0,1363.5,1797.0,1042.0,1157.0,1700.0,-206.5,-755.0,-687.0,0.402597,fail_lower,0.597403,-0.194805,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq4,0,endpoint,22,7,1271.0,1614.0,2170.0,1348.0,1800.0,2109.0,186.0,-822.0,-838.0,0.597403,fail_higher,0.597403,0.194805,overlap,0.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq5__ctrl_none__dq5__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq5,,dq5,22,7,220.0,596.5,1276.0,311.0,461.0,858.0,-135.5,-965.0,-638.0,0.402597,fail_lower,0.597403,-0.194805,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq6__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq6,0,endpoint,22,7,1279.0,1619.5,2124.0,1465.0,1717.0,2069.0,97.5,-659.0,-790.0,0.594156,fail_higher,0.594156,0.188312,overlap,0.0
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq11,,endpoint,22,7,2223.0,2460.0,3805.0,2325.0,2714.0,2894.0,254.0,-1480.0,-671.0,0.590909,fail_higher,0.590909,0.181818,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq2,2,endpoint,22,7,1207.0,1749.5,2177.0,1309.0,1575.0,2118.0,-174.5,-868.0,-911.0,0.409091,fail_lower,0.590909,-0.181818,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq12,4,endpoint,22,7,953.0,1446.0,2236.0,1093.0,1580.0,1870.0,134.0,-1143.0,-917.0,0.590909,fail_higher,0.590909,0.181818,overlap,0.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_3__endpoint__value_ps,direct_max,idelay_dqs_cntvaluein,lane0,dqs0,3,endpoint,22,7,924.0,1769.5,2119.0,1549.0,1738.0,2118.0,-31.5,-570.0,-1194.0,0.590909,fail_higher,0.590909,0.181818,overlap,0.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_0__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane0,,0,lane_control_bit,22,7,220.0,366.0,626.0,181.0,351.0,404.0,-15.0,-445.0,-184.0,0.409091,fail_lower,0.590909,-0.181818,overlap,0.0
direct_max__idelay_ld__lane1__dq14__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq14,,endpoint,22,7,1271.0,1572.5,1955.0,1312.0,1659.0,2036.0,86.5,-643.0,-765.0,0.587662,fail_higher,0.587662,0.175325,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq10__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,22,7,945.0,1374.5,2062.0,1009.0,1503.0,1820.0,128.5,-1053.0,-875.0,0.584416,fail_higher,0.584416,0.168831,overlap,0.0
direct_max__idelay_ld__lane0__dq4__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dq4,,endpoint,22,7,1246.0,1717.5,2316.0,1355.0,1625.0,2211.0,-92.5,-961.0,-965.0,0.415584,fail_lower,0.584416,-0.168831,overlap,0.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq11__ctrl_none__dq11__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq11,,dq11,22,7,219.0,462.0,864.0,238.0,433.0,651.0,-29.0,-626.0,-432.0,0.418831,fail_lower,0.581169,-0.162338,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq4,2,endpoint,22,7,1264.0,1834.0,2265.0,1307.0,1661.0,2303.0,-173.0,-958.0,-1039.0,0.422078,fail_lower,0.577922,-0.155844,overlap,0.0
direct_max__idelay_ld__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq11,,endpoint,22,7,1304.0,1501.0,1812.0,1208.0,1567.0,1945.0,66.0,-604.0,-641.0,0.577922,fail_higher,0.577922,0.155844,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq0__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq0,4,endpoint,22,7,1128.0,1615.0,2384.0,1088.0,1866.0,2076.0,251.0,-1296.0,-948.0,0.574675,fail_higher,0.574675,0.149351,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq1,4,endpoint,22,7,1082.0,1680.5,2388.0,1095.0,1924.0,2135.0,243.5,-1293.0,-1053.0,0.574675,fail_higher,0.574675,0.149351,overlap,0.0
direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane0,dq3,,endpoint,22,7,1726.0,2411.0,3805.0,1741.0,2220.0,2937.0,-191.0,-2064.0,-1211.0,0.425325,fail_lower,0.574675,-0.149351,overlap,0.0
