sample,status,metric,family,lane,bit,control_bit,scope,count,min_ps,median_ps,p95_ps,max_ps,spread_ps,value_ps
seed1-fail,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq10,,dq10,5,1399.0,1970.0,2154.0,2154.0,755.0,755.0
seed1-robust,robust,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq10,,dq10,5,1427.0,1702.0,2316.0,2316.0,889.0,889.0
seed2-fail,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq10,,dq10,5,1421.0,1580.0,1822.0,1822.0,401.0,401.0
seed2-robust,robust,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq10,,dq10,5,1149.0,1506.0,1633.0,1633.0,484.0,484.0
seed3-pass,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq10,,dq10,5,1245.0,1338.0,1883.0,1883.0,638.0,638.0
seed1-fail,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq11,,dq11,5,1457.0,1577.0,1919.0,1919.0,462.0,462.0
seed1-robust,robust,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq11,,dq11,5,1078.0,1621.0,2283.0,2283.0,1205.0,1205.0
seed2-fail,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq11,,dq11,5,1320.0,1500.0,1715.0,1715.0,395.0,395.0
seed2-robust,robust,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq11,,dq11,5,1164.0,1363.0,1569.0,1569.0,405.0,405.0
seed3-pass,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq11,,dq11,5,1256.0,1480.0,1695.0,1695.0,439.0,439.0
seed1-fail,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq12,,dq12,5,1485.0,1879.0,2099.0,2099.0,614.0,614.0
seed1-robust,robust,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq12,,dq12,5,1371.0,1702.0,2315.0,2315.0,944.0,944.0
seed2-fail,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq12,,dq12,5,1340.0,1759.0,1906.0,1906.0,566.0,566.0
seed2-robust,robust,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq12,,dq12,5,1202.0,1590.0,1633.0,1633.0,431.0,431.0
seed3-pass,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq12,,dq12,5,1243.0,1481.0,1794.0,1794.0,551.0,551.0
seed1-fail,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq13,,dq13,5,1401.0,1662.0,1873.0,1873.0,472.0,472.0
seed1-robust,robust,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq13,,dq13,5,1203.0,1628.0,2198.0,2198.0,995.0,995.0
seed2-fail,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq13,,dq13,5,1292.0,1534.0,1722.0,1722.0,430.0,430.0
seed2-robust,robust,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq13,,dq13,5,1243.0,1447.0,1656.0,1656.0,413.0,413.0
seed3-pass,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq13,,dq13,5,1347.0,1516.0,1968.0,1968.0,621.0,621.0
seed1-fail,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq14,,dq14,5,1396.0,1814.0,2190.0,2190.0,794.0,794.0
seed1-robust,robust,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq14,,dq14,5,1457.0,1648.0,2226.0,2226.0,769.0,769.0
seed2-fail,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq14,,dq14,5,1424.0,1598.0,1917.0,1917.0,493.0,493.0
seed2-robust,robust,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq14,,dq14,5,1203.0,1481.0,1677.0,1677.0,474.0,474.0
seed3-pass,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq14,,dq14,5,1310.0,1570.0,1853.0,1853.0,543.0,543.0
seed1-fail,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq15,,dq15,5,1396.0,1539.0,1858.0,1858.0,462.0,462.0
seed1-robust,robust,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq15,,dq15,5,1207.0,1376.0,2246.0,2246.0,1039.0,1039.0
seed2-fail,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq15,,dq15,5,1097.0,1241.0,1485.0,1485.0,388.0,388.0
seed2-robust,robust,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq15,,dq15,5,1065.0,1133.0,1450.0,1450.0,385.0,385.0
seed3-pass,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq15,,dq15,5,1157.0,1223.0,1800.0,1800.0,643.0,643.0
seed1-fail,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq8,,dq8,5,1491.0,1758.0,2282.0,2282.0,791.0,791.0
seed1-robust,robust,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq8,,dq8,5,1542.0,1738.0,2279.0,2279.0,737.0,737.0
seed2-fail,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq8,,dq8,5,1509.0,1853.0,2000.0,2000.0,491.0,491.0
seed2-robust,robust,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq8,,dq8,5,1149.0,1557.0,1768.0,1768.0,619.0,619.0
seed3-pass,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq8,,dq8,5,1338.0,1473.0,1858.0,1858.0,520.0,520.0
seed1-fail,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq9,,dq9,5,1481.0,1544.0,1832.0,1832.0,351.0,351.0
seed1-robust,robust,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq9,,dq9,5,1297.0,1368.0,2335.0,2335.0,1038.0,1038.0
seed2-fail,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq9,,dq9,5,1156.0,1238.0,1577.0,1577.0,421.0,421.0
seed2-robust,robust,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq9,,dq9,5,1116.0,1218.0,1536.0,1536.0,420.0,420.0
seed3-pass,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq9,,dq9,5,1212.0,1243.0,1889.0,1889.0,677.0,677.0
seed1-fail,fail,cntvaluein_bus_skew,idelay_dqs_cntvaluein,lane0,dqs0,,dqs0,5,1501.0,1748.0,2233.0,2233.0,732.0,732.0
seed1-robust,robust,cntvaluein_bus_skew,idelay_dqs_cntvaluein,lane0,dqs0,,dqs0,5,1358.0,1776.0,1940.0,1940.0,582.0,582.0
seed2-fail,fail,cntvaluein_bus_skew,idelay_dqs_cntvaluein,lane0,dqs0,,dqs0,5,1159.0,1544.0,1952.0,1952.0,793.0,793.0
seed2-robust,robust,cntvaluein_bus_skew,idelay_dqs_cntvaluein,lane0,dqs0,,dqs0,5,1328.0,1554.0,1687.0,1687.0,359.0,359.0
seed3-pass,pass,cntvaluein_bus_skew,idelay_dqs_cntvaluein,lane0,dqs0,,dqs0,5,1350.0,1636.0,1970.0,1970.0,620.0,620.0
seed1-fail,fail,cntvaluein_bus_skew,idelay_dqs_cntvaluein,lane1,dqs1,,dqs1,5,1077.0,1567.0,1792.0,1792.0,715.0,715.0
seed1-robust,robust,cntvaluein_bus_skew,idelay_dqs_cntvaluein,lane1,dqs1,,dqs1,5,1215.0,1455.0,1702.0,1702.0,487.0,487.0
seed2-fail,fail,cntvaluein_bus_skew,idelay_dqs_cntvaluein,lane1,dqs1,,dqs1,5,804.0,1268.0,1427.0,1427.0,623.0,623.0
seed2-robust,robust,cntvaluein_bus_skew,idelay_dqs_cntvaluein,lane1,dqs1,,dqs1,5,1093.0,1156.0,1365.0,1365.0,272.0,272.0
seed3-pass,pass,cntvaluein_bus_skew,idelay_dqs_cntvaluein,lane1,dqs1,,dqs1,5,1103.0,1271.0,1674.0,1674.0,571.0,571.0
seed1-fail,fail,control_fanout_spread,idelay_data_cntvaluein,lane0,,0,lane_control_bit,8,1666.0,1998.5,2233.0,2233.0,567.0,567.0
seed1-robust,robust,control_fanout_spread,idelay_data_cntvaluein,lane0,,0,lane_control_bit,8,1840.0,2055.5,2273.0,2273.0,433.0,433.0
seed2-fail,fail,control_fanout_spread,idelay_data_cntvaluein,lane0,,0,lane_control_bit,8,1498.0,1683.5,1898.0,1898.0,400.0,400.0
seed2-robust,robust,control_fanout_spread,idelay_data_cntvaluein,lane0,,0,lane_control_bit,8,1458.0,1672.5,1764.0,1764.0,306.0,306.0
seed3-pass,pass,control_fanout_spread,idelay_data_cntvaluein,lane0,,0,lane_control_bit,8,1927.0,2135.0,2247.0,2247.0,320.0,320.0
seed1-fail,fail,control_fanout_spread,idelay_data_cntvaluein,lane0,,1,lane_control_bit,8,1597.0,1691.5,1789.0,1789.0,192.0,192.0
seed1-robust,robust,control_fanout_spread,idelay_data_cntvaluein,lane0,,1,lane_control_bit,8,1281.0,1333.5,1452.0,1452.0,171.0,171.0
seed2-fail,fail,control_fanout_spread,idelay_data_cntvaluein,lane0,,1,lane_control_bit,8,1726.0,2092.0,2233.0,2233.0,507.0,507.0
seed2-robust,robust,control_fanout_spread,idelay_data_cntvaluein,lane0,,1,lane_control_bit,8,1559.0,1716.5,1896.0,1896.0,337.0,337.0
seed3-pass,pass,control_fanout_spread,idelay_data_cntvaluein,lane0,,1,lane_control_bit,8,1378.0,1485.0,1705.0,1705.0,327.0,327.0
seed1-fail,fail,control_fanout_spread,idelay_data_cntvaluein,lane0,,2,lane_control_bit,8,2112.0,2282.0,2423.0,2423.0,311.0,311.0
seed1-robust,robust,control_fanout_spread,idelay_data_cntvaluein,lane0,,2,lane_control_bit,8,1786.0,1945.5,2197.0,2197.0,411.0,411.0
seed2-fail,fail,control_fanout_spread,idelay_data_cntvaluein,lane0,,2,lane_control_bit,8,1855.0,2047.0,2207.0,2207.0,352.0,352.0
seed2-robust,robust,control_fanout_spread,idelay_data_cntvaluein,lane0,,2,lane_control_bit,8,1238.0,1343.0,1450.0,1450.0,212.0,212.0
seed3-pass,pass,control_fanout_spread,idelay_data_cntvaluein,lane0,,2,lane_control_bit,8,1687.0,1947.0,2094.0,2094.0,407.0,407.0
seed1-fail,fail,control_fanout_spread,idelay_data_cntvaluein,lane0,,3,lane_control_bit,8,2016.0,2228.0,2460.0,2460.0,444.0,444.0
seed1-robust,robust,control_fanout_spread,idelay_data_cntvaluein,lane0,,3,lane_control_bit,8,1286.0,1460.0,1557.0,1557.0,271.0,271.0
seed2-fail,fail,control_fanout_spread,idelay_data_cntvaluein,lane0,,3,lane_control_bit,8,1707.0,2062.0,2269.0,2269.0,562.0,562.0
seed2-robust,robust,control_fanout_spread,idelay_data_cntvaluein,lane0,,3,lane_control_bit,8,1567.0,1755.5,1827.0,1827.0,260.0,260.0
seed3-pass,pass,control_fanout_spread,idelay_data_cntvaluein,lane0,,3,lane_control_bit,8,1393.0,1601.5,1758.0,1758.0,365.0,365.0
seed1-fail,fail,control_fanout_spread,idelay_data_cntvaluein,lane0,,4,lane_control_bit,8,2016.0,2189.5,2288.0,2288.0,272.0,272.0
seed1-robust,robust,control_fanout_spread,idelay_data_cntvaluein,lane0,,4,lane_control_bit,8,2448.0,2770.5,2917.0,2917.0,469.0,469.0
seed2-fail,fail,control_fanout_spread,idelay_data_cntvaluein,lane0,,4,lane_control_bit,8,1555.0,1647.5,1787.0,1787.0,232.0,232.0
seed2-robust,robust,control_fanout_spread,idelay_data_cntvaluein,lane0,,4,lane_control_bit,8,1697.0,1989.0,2144.0,2144.0,447.0,447.0
seed3-pass,pass,control_fanout_spread,idelay_data_cntvaluein,lane0,,4,lane_control_bit,8,1481.0,1734.0,1807.0,1807.0,326.0,326.0
seed1-fail,fail,control_fanout_spread,idelay_data_cntvaluein,lane1,,0,lane_control_bit,8,1401.0,1632.0,1814.0,1814.0,413.0,413.0
seed1-robust,robust,control_fanout_spread,idelay_data_cntvaluein,lane1,,0,lane_control_bit,8,1927.0,2067.0,2335.0,2335.0,408.0,408.0
seed2-fail,fail,control_fanout_spread,idelay_data_cntvaluein,lane1,,0,lane_control_bit,8,1097.0,1581.5,1722.0,1722.0,625.0,625.0
seed2-robust,robust,control_fanout_spread,idelay_data_cntvaluein,lane1,,0,lane_control_bit,8,1116.0,1363.0,1557.0,1557.0,441.0,441.0
seed3-pass,pass,control_fanout_spread,idelay_data_cntvaluein,lane1,,0,lane_control_bit,8,1613.0,1823.5,1968.0,1968.0,355.0,355.0
seed1-fail,fail,control_fanout_spread,idelay_data_cntvaluein,lane1,,1,lane_control_bit,8,1396.0,1483.0,1585.0,1585.0,189.0,189.0
seed1-robust,robust,control_fanout_spread,idelay_data_cntvaluein,lane1,,1,lane_control_bit,8,1078.0,1334.0,1542.0,1542.0,464.0,464.0
seed2-fail,fail,control_fanout_spread,idelay_data_cntvaluein,lane1,,1,lane_control_bit,8,1485.0,1588.5,1861.0,1861.0,376.0,376.0
seed2-robust,robust,control_fanout_spread,idelay_data_cntvaluein,lane1,,1,lane_control_bit,8,1421.0,1522.0,1613.0,1613.0,192.0,192.0
seed3-pass,pass,control_fanout_spread,idelay_data_cntvaluein,lane1,,1,lane_control_bit,8,1159.0,1291.5,1516.0,1516.0,357.0,357.0
seed1-fail,fail,control_fanout_spread,idelay_data_cntvaluein,lane1,,2,lane_control_bit,8,1442.0,1986.0,2282.0,2282.0,840.0,840.0
seed1-robust,robust,control_fanout_spread,idelay_data_cntvaluein,lane1,,2,lane_control_bit,8,1365.0,1619.0,1738.0,1738.0,373.0,373.0
seed2-fail,fail,control_fanout_spread,idelay_data_cntvaluein,lane1,,2,lane_control_bit,8,1371.0,1706.0,2000.0,2000.0,629.0,629.0
seed2-robust,robust,control_fanout_spread,idelay_data_cntvaluein,lane1,,2,lane_control_bit,8,1065.0,1159.0,1243.0,1243.0,178.0,178.0
seed3-pass,pass,control_fanout_spread,idelay_data_cntvaluein,lane1,,2,lane_control_bit,8,1212.0,1546.0,1648.0,1648.0,436.0,436.0
seed1-fail,fail,control_fanout_spread,idelay_data_cntvaluein,lane1,,3,lane_control_bit,8,1832.0,1944.5,2145.0,2145.0,313.0,313.0
seed1-robust,robust,control_fanout_spread,idelay_data_cntvaluein,lane1,,3,lane_control_bit,8,1366.0,1525.5,1702.0,1702.0,336.0,336.0
seed2-fail,fail,control_fanout_spread,idelay_data_cntvaluein,lane1,,3,lane_control_bit,8,1161.0,1557.0,1853.0,1853.0,692.0,692.0
seed2-robust,robust,control_fanout_spread,idelay_data_cntvaluein,lane1,,3,lane_control_bit,8,1133.0,1476.5,1768.0,1768.0,635.0,635.0
seed3-pass,pass,control_fanout_spread,idelay_data_cntvaluein,lane1,,3,lane_control_bit,8,1157.0,1324.0,1439.0,1439.0,282.0,282.0
seed1-fail,fail,control_fanout_spread,idelay_data_cntvaluein,lane1,,4,lane_control_bit,8,1539.0,1687.5,1976.0,1976.0,437.0,437.0
seed1-robust,robust,control_fanout_spread,idelay_data_cntvaluein,lane1,,4,lane_control_bit,8,2118.0,2268.0,2316.0,2316.0,198.0,198.0
seed2-fail,fail,control_fanout_spread,idelay_data_cntvaluein,lane1,,4,lane_control_bit,8,1149.0,1330.0,1509.0,1509.0,360.0,360.0
seed2-robust,robust,control_fanout_spread,idelay_data_cntvaluein,lane1,,4,lane_control_bit,8,1225.0,1597.0,1656.0,1656.0,431.0,431.0
seed3-pass,pass,control_fanout_spread,idelay_data_cntvaluein,lane1,,4,lane_control_bit,8,1309.0,1525.5,1889.0,1889.0,580.0,580.0
seed1-fail,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,0,lane_control_bit,1,1748.0,1748.0,1748.0,1748.0,0.0,0.0
seed1-robust,robust,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,0,lane_control_bit,1,1626.0,1626.0,1626.0,1626.0,0.0,0.0
seed2-fail,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,0,lane_control_bit,1,1159.0,1159.0,1159.0,1159.0,0.0,0.0
seed2-robust,robust,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,0,lane_control_bit,1,1350.0,1350.0,1350.0,1350.0,0.0,0.0
seed3-pass,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,0,lane_control_bit,1,1830.0,1830.0,1830.0,1830.0,0.0,0.0
seed1-fail,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,1,lane_control_bit,1,1501.0,1501.0,1501.0,1501.0,0.0,0.0
seed1-robust,robust,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,1,lane_control_bit,1,1787.0,1787.0,1787.0,1787.0,0.0,0.0
seed2-fail,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,1,lane_control_bit,1,1373.0,1373.0,1373.0,1373.0,0.0,0.0
seed2-robust,robust,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,1,lane_control_bit,1,1687.0,1687.0,1687.0,1687.0,0.0,0.0
seed3-pass,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,1,lane_control_bit,1,1970.0,1970.0,1970.0,1970.0,0.0,0.0
seed1-fail,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,2,lane_control_bit,1,2038.0,2038.0,2038.0,2038.0,0.0,0.0
seed1-robust,robust,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,2,lane_control_bit,1,1940.0,1940.0,1940.0,1940.0,0.0,0.0
seed2-fail,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,2,lane_control_bit,1,1587.0,1587.0,1587.0,1587.0,0.0,0.0
seed2-robust,robust,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,2,lane_control_bit,1,1572.0,1572.0,1572.0,1572.0,0.0,0.0
seed3-pass,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,2,lane_control_bit,1,1376.0,1376.0,1376.0,1376.0,0.0,0.0
seed1-fail,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,3,lane_control_bit,1,1564.0,1564.0,1564.0,1564.0,0.0,0.0
seed1-robust,robust,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,3,lane_control_bit,1,1776.0,1776.0,1776.0,1776.0,0.0,0.0
seed2-fail,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,3,lane_control_bit,1,1544.0,1544.0,1544.0,1544.0,0.0,0.0
seed2-robust,robust,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,3,lane_control_bit,1,1554.0,1554.0,1554.0,1554.0,0.0,0.0
seed3-pass,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,3,lane_control_bit,1,1636.0,1636.0,1636.0,1636.0,0.0,0.0
seed1-fail,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,4,lane_control_bit,1,2233.0,2233.0,2233.0,2233.0,0.0,0.0
seed1-robust,robust,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,4,lane_control_bit,1,1358.0,1358.0,1358.0,1358.0,0.0,0.0
seed2-fail,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,4,lane_control_bit,1,1952.0,1952.0,1952.0,1952.0,0.0,0.0
seed2-robust,robust,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,4,lane_control_bit,1,1328.0,1328.0,1328.0,1328.0,0.0,0.0
seed3-pass,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,4,lane_control_bit,1,1350.0,1350.0,1350.0,1350.0,0.0,0.0
seed1-fail,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,0,lane_control_bit,1,1567.0,1567.0,1567.0,1567.0,0.0,0.0
seed1-robust,robust,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,0,lane_control_bit,1,1455.0,1455.0,1455.0,1455.0,0.0,0.0
seed2-fail,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,0,lane_control_bit,1,804.0,804.0,804.0,804.0,0.0,0.0
seed2-robust,robust,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,0,lane_control_bit,1,1093.0,1093.0,1093.0,1093.0,0.0,0.0
seed3-pass,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,0,lane_control_bit,1,1468.0,1468.0,1468.0,1468.0,0.0,0.0
seed1-fail,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,1,lane_control_bit,1,1077.0,1077.0,1077.0,1077.0,0.0,0.0
seed1-robust,robust,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,1,lane_control_bit,1,1511.0,1511.0,1511.0,1511.0,0.0,0.0
seed2-fail,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,1,lane_control_bit,1,1149.0,1149.0,1149.0,1149.0,0.0,0.0
seed2-robust,robust,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,1,lane_control_bit,1,1365.0,1365.0,1365.0,1365.0,0.0,0.0
seed3-pass,pass,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,1,lane_control_bit,1,1674.0,1674.0,1674.0,1674.0,0.0,0.0
seed1-fail,fail,control_fanout_spread,idelay_dqs_cntvaluein,lane1,,2,lane_control_bit,1,1726.0,1726.0,1726.0,1726.0,0.0,0.0
