sample,status,metric,family,lane,bit,control_bit,scope,count,min_ps,median_ps,p95_ps,max_ps,spread_ps,value_ps
seed3-pass,pass,direct_max,clocking,lane0,dq1,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane0,dq2,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane0,dq3,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane0,dq4,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane0,dq5,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane0,dq6,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane0,dq7,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane0,dqs0,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed3-pass,pass,direct_max,clocking,lane1,dq10,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane1,dq11,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane1,dq12,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane1,dq13,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane1,dq14,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane1,dq15,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane1,dq8,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane1,dq9,,endpoint,6,1179.0,1279.0,1314.0,1314.0,135.0,1314.0
seed3-pass,pass,direct_max,clocking,lane1,dqs1,,endpoint,5,1179.0,1279.0,1279.0,1279.0,100.0,1279.0
seed3-pass,pass,direct_max,dq_iologic,lane0,dq0,,endpoint,57,0.0,1304.0,1779.0,2019.0,2019.0,2019.0
seed3-pass,pass,direct_max,dq_iologic,lane0,dq1,,endpoint,55,0.0,1328.0,1843.0,2164.0,2164.0,2164.0
seed3-pass,pass,direct_max,dq_iologic,lane0,dq2,,endpoint,57,0.0,1304.0,1840.0,2053.0,2053.0,2053.0
seed3-pass,pass,direct_max,dq_iologic,lane0,dq3,,endpoint,55,0.0,1179.0,2367.0,2852.0,2852.0,2852.0
seed3-pass,pass,direct_max,dq_iologic,lane0,dq4,,endpoint,55,0.0,1243.0,1684.0,2188.0,2188.0,2188.0
seed3-pass,pass,direct_max,dq_iologic,lane0,dq5,,endpoint,55,0.0,1314.0,1884.0,2543.0,2543.0,2543.0
seed3-pass,pass,direct_max,dq_iologic,lane0,dq6,,endpoint,56,0.0,1303.0,1779.0,2234.0,2234.0,2234.0
seed3-pass,pass,direct_max,dq_iologic,lane0,dq7,,endpoint,60,0.0,1505.0,2365.0,3026.0,3026.0,3026.0
seed3-pass,pass,direct_max,dq_iologic,lane1,dq10,,endpoint,61,0.0,1312.0,1973.0,2084.0,2084.0,2084.0
seed3-pass,pass,direct_max,dq_iologic,lane1,dq11,,endpoint,59,0.0,1273.0,2042.0,2236.0,2236.0,2236.0
seed3-pass,pass,direct_max,dq_iologic,lane1,dq12,,endpoint,57,0.0,1314.0,1804.0,2118.0,2118.0,2118.0
seed3-pass,pass,direct_max,dq_iologic,lane1,dq13,,endpoint,58,0.0,1342.0,2115.0,2309.0,2309.0,2309.0
seed3-pass,pass,direct_max,dq_iologic,lane1,dq14,,endpoint,57,0.0,1294.0,1802.0,2203.0,2203.0,2203.0
seed3-pass,pass,direct_max,dq_iologic,lane1,dq15,,endpoint,60,0.0,1191.0,2161.0,2648.0,2648.0,2648.0
seed3-pass,pass,direct_max,dq_iologic,lane1,dq8,,endpoint,58,0.0,1316.5,2295.0,2819.0,2819.0,2819.0
seed3-pass,pass,direct_max,dq_iologic,lane1,dq9,,endpoint,60,0.0,1215.0,2063.0,2609.0,2609.0,2609.0
seed3-pass,pass,direct_max,dqs_iologic,lane0,dqs0,,endpoint,48,0.0,1427.0,2775.0,2805.0,2805.0,2805.0
seed3-pass,pass,direct_max,dqs_iologic,lane1,dqs1,,endpoint,50,0.0,1179.0,2325.0,2404.0,2404.0,2404.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq0,0,endpoint,1,1917.0,1917.0,1917.0,1917.0,0.0,1917.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq0,1,endpoint,1,1699.0,1699.0,1699.0,1699.0,0.0,1699.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq0,2,endpoint,1,1042.0,1042.0,1042.0,1042.0,0.0,1042.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq0,3,endpoint,1,1925.0,1925.0,1925.0,1925.0,0.0,1925.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq0,4,endpoint,1,1529.0,1529.0,1529.0,1529.0,0.0,1529.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq1,0,endpoint,1,1917.0,1917.0,1917.0,1917.0,0.0,1917.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq1,1,endpoint,1,1837.0,1837.0,1837.0,1837.0,0.0,1837.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq1,2,endpoint,1,1126.0,1126.0,1126.0,1126.0,0.0,1126.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq1,3,endpoint,1,2016.0,2016.0,2016.0,2016.0,0.0,2016.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq1,4,endpoint,1,1618.0,1618.0,1618.0,1618.0,0.0,1618.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq2,0,endpoint,1,1873.0,1873.0,1873.0,1873.0,0.0,1873.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq2,1,endpoint,1,1866.0,1866.0,1866.0,1866.0,0.0,1866.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq2,2,endpoint,1,1222.0,1222.0,1222.0,1222.0,0.0,1222.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq2,3,endpoint,1,2109.0,2109.0,2109.0,2109.0,0.0,2109.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq2,4,endpoint,1,1713.0,1713.0,1713.0,1713.0,0.0,1713.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq3,0,endpoint,1,1740.0,1740.0,1740.0,1740.0,0.0,1740.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq3,1,endpoint,1,1700.0,1700.0,1700.0,1700.0,0.0,1700.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq3,2,endpoint,1,1039.0,1039.0,1039.0,1039.0,0.0,1039.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq3,3,endpoint,1,1835.0,1835.0,1835.0,1835.0,0.0,1835.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq3,4,endpoint,1,1370.0,1370.0,1370.0,1370.0,0.0,1370.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq4,0,endpoint,1,1929.0,1929.0,1929.0,1929.0,0.0,1929.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq4,1,endpoint,1,1781.0,1781.0,1781.0,1781.0,0.0,1781.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq4,2,endpoint,1,1210.0,1210.0,1210.0,1210.0,0.0,1210.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq4,3,endpoint,1,2108.0,2108.0,2108.0,2108.0,0.0,2108.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq4,4,endpoint,1,1705.0,1705.0,1705.0,1705.0,0.0,1705.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq5,0,endpoint,1,1679.0,1679.0,1679.0,1679.0,0.0,1679.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq5,1,endpoint,1,1753.0,1753.0,1753.0,1753.0,0.0,1753.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq5,2,endpoint,1,1177.0,1177.0,1177.0,1177.0,0.0,1177.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq5,3,endpoint,1,1896.0,1896.0,1896.0,1896.0,0.0,1896.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq5,4,endpoint,1,1455.0,1455.0,1455.0,1455.0,0.0,1455.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq6,0,endpoint,1,1968.0,1968.0,1968.0,1968.0,0.0,1968.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq6,1,endpoint,1,1960.0,1960.0,1960.0,1960.0,0.0,1960.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq6,2,endpoint,1,1067.0,1067.0,1067.0,1067.0,0.0,1067.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq6,3,endpoint,1,2144.0,2144.0,2144.0,2144.0,0.0,2144.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq6,4,endpoint,1,1807.0,1807.0,1807.0,1807.0,0.0,1807.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,0,endpoint,1,1960.0,1960.0,1960.0,1960.0,0.0,1960.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,1,endpoint,1,1957.0,1957.0,1957.0,1957.0,0.0,1957.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,2,endpoint,1,1062.0,1062.0,1062.0,1062.0,0.0,1062.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,3,endpoint,1,2273.0,2273.0,2273.0,2273.0,0.0,2273.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1800.0,1800.0,1800.0,1800.0,0.0,1800.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1644.0,1644.0,1644.0,1644.0,0.0,1644.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1536.0,1536.0,1536.0,1536.0,0.0,1536.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1139.0,1139.0,1139.0,1139.0,0.0,1139.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1722.0,1722.0,1722.0,1722.0,0.0,1722.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,1,1457.0,1457.0,1457.0,1457.0,0.0,1457.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq11,0,endpoint,1,1679.0,1679.0,1679.0,1679.0,0.0,1679.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq11,1,endpoint,1,1351.0,1351.0,1351.0,1351.0,0.0,1351.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq11,2,endpoint,1,982.0,982.0,982.0,982.0,0.0,982.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq11,3,endpoint,1,1700.0,1700.0,1700.0,1700.0,0.0,1700.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq11,4,endpoint,1,1233.0,1233.0,1233.0,1233.0,0.0,1233.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq12,0,endpoint,1,1705.0,1705.0,1705.0,1705.0,0.0,1705.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq12,1,endpoint,1,1621.0,1621.0,1621.0,1621.0,0.0,1621.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq12,2,endpoint,1,1052.0,1052.0,1052.0,1052.0,0.0,1052.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq12,3,endpoint,1,1707.0,1707.0,1707.0,1707.0,0.0,1707.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq12,4,endpoint,1,1146.0,1146.0,1146.0,1146.0,0.0,1146.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq13,0,endpoint,1,1731.0,1731.0,1731.0,1731.0,0.0,1731.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq13,1,endpoint,1,1437.0,1437.0,1437.0,1437.0,0.0,1437.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq13,2,endpoint,1,919.0,919.0,919.0,919.0,0.0,919.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq13,3,endpoint,1,1791.0,1791.0,1791.0,1791.0,0.0,1791.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq13,4,endpoint,1,1322.0,1322.0,1322.0,1322.0,0.0,1322.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq14,0,endpoint,1,1771.0,1771.0,1771.0,1771.0,0.0,1771.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq14,1,endpoint,1,1444.0,1444.0,1444.0,1444.0,0.0,1444.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq14,2,endpoint,1,1143.0,1143.0,1143.0,1143.0,0.0,1143.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq14,3,endpoint,1,1815.0,1815.0,1815.0,1815.0,0.0,1815.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq14,4,endpoint,1,1233.0,1233.0,1233.0,1233.0,0.0,1233.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq15,0,endpoint,1,1284.0,1284.0,1284.0,1284.0,0.0,1284.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq15,1,endpoint,1,1213.0,1213.0,1213.0,1213.0,0.0,1213.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq15,2,endpoint,1,934.0,934.0,934.0,934.0,0.0,934.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq15,3,endpoint,1,1838.0,1838.0,1838.0,1838.0,0.0,1838.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq15,4,endpoint,1,1370.0,1370.0,1370.0,1370.0,0.0,1370.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq8,0,endpoint,1,1855.0,1855.0,1855.0,1855.0,0.0,1855.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq8,1,endpoint,1,1713.0,1713.0,1713.0,1713.0,0.0,1713.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq8,2,endpoint,1,1233.0,1233.0,1233.0,1233.0,0.0,1233.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq8,3,endpoint,1,1899.0,1899.0,1899.0,1899.0,0.0,1899.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq8,4,endpoint,1,1146.0,1146.0,1146.0,1146.0,0.0,1146.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq9,0,endpoint,1,1292.0,1292.0,1292.0,1292.0,0.0,1292.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq9,1,endpoint,1,1342.0,1342.0,1342.0,1342.0,0.0,1342.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq9,2,endpoint,1,936.0,936.0,936.0,936.0,0.0,936.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq9,3,endpoint,1,1845.0,1845.0,1845.0,1845.0,0.0,1845.0
seed3-pass,pass,direct_max,idelay_data_cntvaluein,lane1,dq9,4,endpoint,1,1457.0,1457.0,1457.0,1457.0,0.0,1457.0
seed3-pass,pass,direct_max,idelay_dqs_cntvaluein,lane0,dqs0,0,endpoint,1,1504.0,1504.0,1504.0,1504.0,0.0,1504.0
seed3-pass,pass,direct_max,idelay_dqs_cntvaluein,lane0,dqs0,1,endpoint,1,1546.0,1546.0,1546.0,1546.0,0.0,1546.0
seed3-pass,pass,direct_max,idelay_dqs_cntvaluein,lane0,dqs0,2,endpoint,1,1662.0,1662.0,1662.0,1662.0,0.0,1662.0
seed3-pass,pass,direct_max,idelay_dqs_cntvaluein,lane0,dqs0,3,endpoint,1,1519.0,1519.0,1519.0,1519.0,0.0,1519.0
seed3-pass,pass,direct_max,idelay_dqs_cntvaluein,lane0,dqs0,4,endpoint,1,2029.0,2029.0,2029.0,2029.0,0.0,2029.0
seed3-pass,pass,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,0,endpoint,1,1228.0,1228.0,1228.0,1228.0,0.0,1228.0
seed3-pass,pass,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,1,endpoint,1,1575.0,1575.0,1575.0,1575.0,0.0,1575.0
seed3-pass,pass,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,2,endpoint,1,1473.0,1473.0,1473.0,1473.0,0.0,1473.0
seed3-pass,pass,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,3,endpoint,1,1320.0,1320.0,1320.0,1320.0,0.0,1320.0
seed3-pass,pass,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,4,endpoint,1,1664.0,1664.0,1664.0,1664.0,0.0,1664.0
seed3-pass,pass,direct_max,idelay_ld,lane0,dq0,,endpoint,1,1740.0,1740.0,1740.0,1740.0,0.0,1740.0
seed3-pass,pass,direct_max,idelay_ld,lane0,dq1,,endpoint,1,1743.0,1743.0,1743.0,1743.0,0.0,1743.0
seed3-pass,pass,direct_max,idelay_ld,lane0,dq2,,endpoint,1,1651.0,1651.0,1651.0,1651.0,0.0,1651.0
seed3-pass,pass,direct_max,idelay_ld,lane0,dq3,,endpoint,1,1593.0,1593.0,1593.0,1593.0,0.0,1593.0
seed3-pass,pass,direct_max,idelay_ld,lane0,dq4,,endpoint,1,1733.0,1733.0,1733.0,1733.0,0.0,1733.0
seed3-pass,pass,direct_max,idelay_ld,lane0,dq5,,endpoint,1,1513.0,1513.0,1513.0,1513.0,0.0,1513.0
seed3-pass,pass,direct_max,idelay_ld,lane0,dq6,,endpoint,1,1745.0,1745.0,1745.0,1745.0,0.0,1745.0
seed3-pass,pass,direct_max,idelay_ld,lane0,dq7,,endpoint,1,1736.0,1736.0,1736.0,1736.0,0.0,1736.0
seed3-pass,pass,direct_max,idelay_ld,lane0,dqs0,,endpoint,1,1674.0,1674.0,1674.0,1674.0,0.0,1674.0
seed3-pass,pass,direct_max,idelay_ld,lane1,dq10,,endpoint,1,1963.0,1963.0,1963.0,1963.0,0.0,1963.0
seed3-pass,pass,direct_max,idelay_ld,lane1,dq11,,endpoint,1,1863.0,1863.0,1863.0,1863.0,0.0,1863.0
seed3-pass,pass,direct_max,idelay_ld,lane1,dq12,,endpoint,1,1819.0,1819.0,1819.0,1819.0,0.0,1819.0
seed3-pass,pass,direct_max,idelay_ld,lane1,dq13,,endpoint,1,1842.0,1842.0,1842.0,1842.0,0.0,1842.0
seed3-pass,pass,direct_max,idelay_ld,lane1,dq14,,endpoint,1,1871.0,1871.0,1871.0,1871.0,0.0,1871.0
seed3-pass,pass,direct_max,idelay_ld,lane1,dq15,,endpoint,1,1578.0,1578.0,1578.0,1578.0,0.0,1578.0
seed3-pass,pass,direct_max,idelay_ld,lane1,dq8,,endpoint,1,1726.0,1726.0,1726.0,1726.0,0.0,1726.0
seed3-pass,pass,direct_max,idelay_ld,lane1,dq9,,endpoint,1,1631.0,1631.0,1631.0,1631.0,0.0,1631.0
seed3-pass,pass,direct_max,idelay_ld,lane1,dqs1,,endpoint,1,1682.0,1682.0,1682.0,1682.0,0.0,1682.0
seed3-pass,pass,direct_max,idelayctrl,all,,,endpoint,6,1126.0,1921.5,2684.0,2684.0,1558.0,2684.0
seed3-pass,pass,direct_max,reset_release,all,,,endpoint,8,0.0,282.5,720.0,720.0,720.0,720.0
seed3-pass,pass,lane_spread,clocking,all,,,lane,2005,119.0,1110.0,1179.0,7110.0,6991.0,6991.0
seed3-pass,pass,lane_spread,clocking,lane0,,,lane,53,1179.0,1279.0,1314.0,1314.0,135.0,135.0
seed3-pass,pass,lane_spread,clocking,lane1,,,lane,53,1179.0,1279.0,1314.0,1314.0,135.0,135.0
seed3-pass,pass,lane_spread,dq_iologic,lane0,,,lane,450,0.0,1279.0,2164.0,3026.0,3026.0,3026.0
seed3-pass,pass,lane_spread,dq_iologic,lane1,,,lane,470,0.0,1279.0,2115.0,2819.0,2819.0,2819.0
seed3-pass,pass,lane_spread,dqs_iologic,lane0,,,lane,48,0.0,1427.0,2775.0,2805.0,2805.0,2805.0
seed3-pass,pass,lane_spread,dqs_iologic,lane1,,,lane,50,0.0,1179.0,2325.0,2404.0,2404.0,2404.0
